,categoryId,channelId,channelTitle,commentCount,description,dislikeCount,likeCount,publishedAt,title,vidId,viewCount
0,25,UCCXoCcu9Rp7NPbTzIvogpZg,Fox Business,3643,"Former Trump White House chief strategist Steve Bannon discusses the U.S.-China trade war and the problems facing Europe.
 
FOX Business Network (FBN) is a financial news channel delivering real-time information across all platforms that impact both Main Street and Wall Street. Headquartered in New York — the business capital of the world — FBN launched in October 2007 and is the leading business network on television, topping CNBC in Business Day viewers for the second consecutive year. The network is available in more than 80 million homes in all markets across the United States. Owned by FOX, FBN has bureaus in Chicago, Los Angeles, Washington, D.C. and London.

Subscribe to Fox Business! https://bit.ly/2D9Cdse
Watch more Fox Business Video: https://video.foxbusiness.com
Watch Fox Business Network Live: http://www.foxnewsgo.com/

Watch full episodes of FBN Primetime shows
Lou Dobbs Tonight: https://video.foxbusiness.com/playlist/longform-lou-dobbs-tonight
Trish Regan Primetime: https://video.foxbusiness.com/playlist/longform-trish-regan-primetime
Kennedy: https://video.foxbusiness.com/playlist/longform-kennedy

Follow Fox Business on Facebook: https://www.facebook.com/FoxBusiness
Follow Fox Business on Twitter: https://twitter.com/foxbusiness
Follow Fox Business on Instagram: https://www.instagram.com/foxbusiness",875,13223,2019-05-21T01:18:51.000Z,Steve Bannon: China was not prepared to have Trump in office,QuAZKNEcj2g,573186
1,22,UCtHiXlHfmqtyUOh8o5mKISQ,PayDroV,3878,"Will the Chinese invade from the Southern Border, Is this the National Emergency we been hearing about?
RED STAR Tanks and Foreign troops ready to invade America?
The persecution of Christians, Churches & Mosques!
If you are a believer in Faith, you are the enemy of China does Trump know this? The Nature of the Dragon/China
Dragon = Satan, is China helping the one world Government is the Cabal alive and well? BE PREPARED FOLKS!!


Movie Scene in the beginning of the video: RED DAWN 2012

Airport scene:  Black Mirror S03E01

Movie scene with the lions: Qua Vadis 2001 

Stay open minded, Stay Vigilant, Stay in Prayer!! And GOD BLESS!!",867,6099,2019-01-09T16:25:05.000Z,Donald Trump - RED DAWN is Here and America better PREPARE! The Chinese Takeover (2019-2020),Cj52fYsOVF8,508825
